symbol,name,date,isEnabled,type,iexId
CIX,CompX International Inc.,2018-04-05,true,cs,1268
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,2018-04-05,true,N/A,9329
CIZN,Citizens Holding Company,2018-04-05,true,cs,1269
CJ,C&J Energy Services Inc.,2018-04-05,true,cs,12438
CJJD,China Jo-Jo Drugstores Inc.,2018-04-05,true,cs,1271
CJNK,SPDR ICE BofAML Crossover Corporate Bond,2018-04-05,true,et,7614
CKH,SEACOR Holdings Inc.,2018-04-05,true,cs,1273
CKPT,Checkpoint Therapeutics Inc.,2018-04-05,true,cs,13067
CKX,CKX Lands Inc.,2018-04-05,true,cs,1276
CL,Colgate-Palmolive Company,2018-04-05,true,cs,1277
CLAR,Clarus Corporation,2018-04-05,true,cs,671
CLB,Core Laboratories N.V.,2018-04-05,true,cs,1280
CLBS,Caladrius Biosciences Inc.,2018-04-05,true,cs,4719
CLCT,Collectors Universe Inc.,2018-04-05,true,cs,1283
CLD,Cloud Peak Energy Inc,2018-04-05,true,cs,1284
CLDC,China Lending Corporation,2018-04-05,true,cs,9406
CLDR,Cloudera Inc.,2018-04-05,true,cs,12813
CLDT,Chatham Lodging Trust (REIT) of Beneficial Interest,2018-04-05,true,cs,1285
CLDX,Celldex Therapeutics Inc.,2018-04-05,true,cs,1286
CLF,Cleveland-Cliffs Inc.,2018-04-05,true,cs,1287
CLFD,Clearfield Inc.,2018-04-05,true,cs,1288
CLGN,CollPlant Holdings Ltd.,2018-04-05,true,cs,14107
CLGX,CoreLogic Inc.,2018-04-05,true,cs,1289
CLH,Clean Harbors Inc.,2018-04-05,true,cs,1290
CLI,Mack-Cali Realty Corporation,2018-04-05,true,cs,1291
CLIR,ClearSign Combustion Corporation,2018-04-05,true,cs,1292
CLIRW,ClearSign Combustion Corporation Warrant,2018-04-05,true,N/A,12345
CLIX,ProShares Long Online/Short Stores,2018-04-05,true,N/A,13791
CLLS,Cellectis S.A.,2018-04-05,true,cs,9761
CLM,Cornerstone Strategic Value Fund Inc.,2018-04-05,true,cs,1293
CLMT,Calumet Specialty Products Partners L.P.,2018-04-05,true,cs,1295
CLNC,Colony NorthStar Credit Real Estate Inc. Class A,2018-04-05,true,cs,14091
CLNE,Clean Energy Fuels Corp.,2018-04-05,true,cs,1296
CLNS,Colony NorthStar Inc.,2018-04-05,true,cs,11739
CLNS-B,Colony NorthStar Inc. 8.25% Series B cumulative redeemable perpetual preferred stock,2018-04-05,true,ps,12280
CLNS-D,Colony NorthStar Inc. 8.5% Series D cumulative redeemable perpetual preferred stock,2018-04-05,true,ps,12282
CLNS-E,Colony NorthStar Inc. 8.75% Series E cumulative redeemable perpetual preferred stock,2018-04-05,true,ps,12278
CLNS-G,NorthStar Asset Management Group Inc. 7.50% Series G cumulative redeemable perpetual preferred stock,2018-04-05,true,ps,12284
CLNS-H,Colony NorthStar Inc. 7.125% Series H cumulative redeemable perpetual preferred stock,2018-04-05,true,ps,12285
CLNS-I,Colony NorthStar Inc. 7.15% Series I Cumulative Redeemable Perpetual Preferred Stock,2018-04-05,true,ps,13003
CLNS-J,Colony NorthStar Inc. 7.125% Series J Cumulative Redeemable Perpetual Preferred Stock,2018-04-05,true,ps,13458
CLPR,Clipper Realty Inc.,2018-04-05,true,cs,12362
CLR,Continental Resources Inc.,2018-04-05,true,cs,1301
CLRB,Cellectar Biosciences Inc.,2018-04-05,true,cs,9155
CLRBW,Cellectar Biosciences Inc. Warrants,2018-04-05,true,N/A,9158
CLRBZ,Cellectar Biosciences Inc. Series A Warrants,2018-04-05,true,N/A,11255
CLRG,IQ Chaikin U.S. Large Cap ETF,2018-04-05,true,N/A,13896
CLRO,ClearOne Inc.,2018-04-05,true,cs,1302
CLS,Celestica Inc.,2018-04-05,true,cs,1305
CLSD,Clearside Biomedical Inc.,2018-04-05,true,cs,11011
CLSN,Celsion Corporation,2018-04-05,true,cs,1306
CLTL,PowerShares Treasury Collateral Portfolio,2018-04-05,true,N/A,12286
CLUB,Town Sports International Holdings Inc.,2018-04-05,true,cs,1307
CLVS,Clovis Oncology Inc.,2018-04-05,true,cs,1309
CLW,Clearwater Paper Corporation,2018-04-05,true,cs,1310
CLWT,Euro Tech Holdings Company Limited,2018-04-05,true,cs,1311
CLX,Clorox Company (The),2018-04-05,true,cs,1312
CLXT,Calyxt Inc.,2018-04-05,true,cs,13152
CLY,iShares 10 Year Credit Bond,2018-04-05,true,et,1313
CLYH,iShares Interest Rate Hedged 10 Year Credit Bond,2018-04-05,true,N/A,10324
CM,Canadian Imperial Bank of Commerce,2018-04-05,true,cs,1314
CMA,Comerica Incorporated,2018-04-05,true,cs,1315
CMA+,Comerica Incorporated Warrant expiring November 14 2018,2018-04-05,true,N/A,7931
CMBS,iShares CMBS Bond,2018-04-05,true,et,1316
CMC,Commercial Metals Company,2018-04-05,true,cs,1317
CMCL,Caledonia Mining Corporation Plc,2018-04-05,true,cs,13185
CMCM,Cheetah Mobile Inc. American Depositary Shares each representing 10 Class,2018-04-05,true,cs,8570
CMCO,Columbus McKinnon Corporation,2018-04-05,true,cs,1318
CMCSA,Comcast Corporation Class A Common Stock,2018-04-05,true,cs,1319
CMCT,CIM Commercial Trust Corporation,2018-04-05,true,cs,5282
CMCTP,CIM Commercial Trust Corporation Series L Preferred Stock,2018-04-05,true,ps,13831
CMD,Cantel Medical Corp.,2018-04-05,true,cs,1331
CMDT,iShares Commodity Optimized Trust,2018-04-05,true,N/A,7724
CMDY,,2018-04-05,false,N/A,14341
CME,CME Group Inc.,2018-04-05,true,cs,1322
CMF,iShares California Muni Bond,2018-04-05,true,et,1323
CMFN,CM Finance Inc,2018-04-05,true,cs,8270
CMG,Chipotle Mexican Grill Inc.,2018-04-05,true,cs,1325
CMI,Cummins Inc.,2018-04-05,true,cs,1327
CMO,Capstead Mortgage Corporation,2018-04-05,true,cs,1332
CMO-E,Capstead Mortgage Corporation Pfd Ser E,2018-04-05,true,ps,1333
CMP,Compass Minerals Intl Inc,2018-04-05,true,cs,1334
CMPR,Cimpress N.V,2018-04-05,true,cs,7336
CMRE,Costamare Inc. $0.0001 par value,2018-04-05,true,cs,1335
CMRE-B,Costamare Inc. Perpetual Preferred Stock Series B (Marshall Islands),2018-04-05,true,ps,8740
CMRE-C,Costamare Inc. Perpetual Preferred Series C (Marshall Islands),2018-04-05,true,ps,8741
CMRE-D,Costamare Inc. 8.75% Series D Cumulative Redeemable Perpetual Preferred Stock,2018-04-05,true,ps,9999
CMRE-E,Costamare Inc. 8.875% Series E Cumulative Redeemable Perpetual Preferred Stock par value $0.0001,2018-04-05,true,ps,14115
CMRX,Chimerix Inc.,2018-04-05,true,cs,1336
CMS,CMS Energy Corporation,2018-04-05,true,cs,1337
CMS-B,CMS Energy Corporation Preferred Stock,2018-04-05,true,ps,1338
CMSA,CMS Energy Corporation 5.625% Junior Subordinated Notes due 2078,2018-04-05,true,N/A,14246
CMSS,CM Seven Star Acquisition Corporation,2018-04-05,true,cs,13702
CMSSR,CM Seven Star Acquisition Corporation Right,2018-04-05,true,N/A,13703
CMSSU,CM Seven Star Acquisition Corporation Unit,2018-04-05,true,su,13415
CMSSW,CM Seven Star Acquisition Corporation Warrant,2018-04-05,true,N/A,13726
CMT,Core Molding Technologies Inc,2018-04-05,true,cs,1340
CMTA,Clementia Pharmaceuticals Inc.,2018-04-05,true,cs,13192
CMTL,Comtech Telecommunications Corp.,2018-04-05,true,cs,1341
CMU,MFS Municipal Income Trust,2018-04-05,true,cs,1342
CN,Xtrackers MSCI All China Equity,2018-04-05,true,N/A,8577
CNA,CNA Financial Corporation,2018-04-05,true,cs,1343
CNAC,Constellation Alpha Capital Corp.,2018-04-05,true,cs,13235
CNACR,Constellation Alpha Capital Corp. Right,2018-04-05,true,N/A,13236
CNACU,Constellation Alpha Capital Corp. Unit,2018-04-05,true,su,12937
CNACW,Constellation Alpha Capital Corp. Warrant,2018-04-05,true,N/A,13245
CNAT,Conatus Pharmaceuticals Inc.,2018-04-05,true,cs,1344
CNBKA,Century Bancorp Inc. Class A Common Stock,2018-04-05,true,cs,1346
CNC,Centene Corporation,2018-04-05,true,cs,1347
CNCE,Concert Pharmaceuticals Inc.,2018-04-05,true,cs,8263
CNCR,Loncar Cancer Immunotherapy ETF,2018-04-05,true,N/A,10691
CNDF,iShares Edge MSCI Multifactor Consumer Discretionary,2018-04-05,true,N/A,11341
CNDT,Conduent Incorporated,2018-04-05,true,cs,12189
CNET,ChinaNet Online Holdings Inc.,2018-04-05,true,cs,1351
CNFR,Conifer Holdings Inc.,2018-04-05,true,cs,10386
CNHI,CNH Industrial N.V.,2018-04-05,true,cs,7809
CNHX,CSOP MSCI China A International Hedged,2018-04-05,true,N/A,10710
CNI,Canadian National Railway Company,2018-04-05,true,cs,1353
CNIT,China Information Technology Inc.,2018-04-05,true,cs,1354
CNK,Cinemark Holdings Inc Inc.,2018-04-05,true,cs,1355
CNMD,CONMED Corporation,2018-04-05,true,cs,1357
CNNE,Cannae Holdings Inc.,2018-04-05,true,cs,13057
CNO,CNO Financial Group Inc.,2018-04-05,true,cs,1358
CNOB,ConnectOne Bancorp Inc.,2018-04-05,true,cs,1345
CNP,CenterPoint Energy Inc (Holding Co),2018-04-05,true,cs,1360
CNQ,Canadian Natural Resources Limited,2018-04-05,true,cs,1362
CNS,Cohen & Steers Inc,2018-04-05,true,cs,1365
CNSF,iShares Edge MSCI Multifactor Consumer Staples,2018-04-05,true,N/A,11342
CNSL,Consolidated Communications Holdings Inc.,2018-04-05,true,cs,1367
CNTF,China TechFaith Wireless Communication Technology Limited,2018-04-05,true,cs,1368
CNTY,Century Casinos Inc.,2018-04-05,true,cs,1369
CNX,CNX Resources Corporation,2018-04-05,true,cs,1371
CNXM,CNX Midstream Partners LP representing limited partner interests,2018-04-05,true,cs,9277
CNXN,PC Connection Inc.,2018-04-05,true,cs,5283
CNXT,VanEck Vectors ChinaAMC SME-ChNext,2018-04-05,true,cs,8987
CNY,Market Vectors Chinese Renminbi/USD ETN,2018-04-05,true,et,1372
CNYA,iShares MSCI China A,2018-04-05,true,N/A,11473
CO,Global Cord Blood Corporation,2018-04-05,true,cs,1375
COBZ,CoBiz Financial Inc.,2018-04-05,true,cs,1381
COCP,Cocrystal Pharma Inc.,2018-04-05,true,cs,14241
CODA,Coda Octopus Group Inc.,2018-04-05,true,cs,13161
CODI,Compass Diversified Holdings Shares of Beneficial Interest,2018-04-05,true,cs,1384
CODI-A,Compass Diversified Holdings 7.250% Series A Preferred Shares representing beneficial interest in,2018-04-05,true,ps,13098
CODI-B,Compass Diversified Holdings 7.875% Series B Fixed-to-Floating Rate Cumulative Preferred Shares representing beneficial interests in,2018-04-05,true,ps,14260
CODX,Co-Diagnostics Inc.,2018-04-05,true,cs,12847
COE,China Online Education Group American depositary shares each representing 15 Class A,2018-04-05,true,cs,11416
COF,Capital One Financial Corporation,2018-04-05,true,cs,1385
COF+,Capital One Financial Corporation Warrants expiring November 14 2018,2018-04-05,true,N/A,7932
COF-C,Capital One Financial Corp Depository Shares Representing 1/40th Int Perp Pfd Ser C%,2018-04-05,true,ps,8837
COF-D,Capital One Financial Corp Depository Shares Series D,2018-04-05,true,ps,9478
COF-F,Capital One Financial Corporation Depositary Shares Series F,2018-04-05,true,ps,10455
COF-G,Capital One Financial Corporation Depositary Shares Series G,2018-04-05,true,ps,11694
COF-H,Capital One Financial Corporation Depositary Shares Series H,2018-04-05,true,ps,12152
COF-P,Capital One Financial Corp Pfd Ser B,2018-04-05,true,ps,1386
COG,Cabot Oil & Gas Corporation,2018-04-05,true,cs,1387
COGT,Cogint Inc.,2018-04-05,true,cs,3415
COHN,Cohen & Company Inc.,2018-04-05,true,cs,3448
COHR,Coherent Inc.,2018-04-05,true,cs,1390
COHU,Cohu Inc.,2018-04-05,true,cs,1391
COKE,Coca-Cola Bottling Co. Consolidated,2018-04-05,true,cs,1392
COL,Rockwell Collins Inc.,2018-04-05,true,cs,1393
COLB,Columbia Banking System Inc.,2018-04-05,true,cs,1394
COLD,Americold Realty Trust,2018-04-05,true,cs,14001
COLL,Collegium Pharmaceutical Inc.,2018-04-05,true,cs,9888
COLM,Columbia Sportswear Company,2018-04-05,true,cs,1396
COM,Direxion Auspice Broad Commodity Strategy,2018-04-05,true,N/A,12746
COMB,GraniteShares Bloomberg Commodity Broad Strategy No K-1,2018-04-05,true,N/A,12943
COMG,GraniteShares S&P GSCI Commodity Broad Strategy No K-1,2018-04-05,true,N/A,12944
COMM,CommScope Holding Company Inc.,2018-04-05,true,cs,8040
COMT,iShares Commodities Select Strategy ETF,2018-04-05,true,N/A,9373
CONE,CyrusOne Inc,2018-04-05,true,cs,1398
CONN,Conn's Inc.,2018-04-05,true,cs,1399
COO,The Cooper Companies Inc.,2018-04-05,true,cs,1400
COOL,PolarityTE Inc.,2018-04-05,true,cs,1401
COP,ConocoPhillips,2018-04-05,true,cs,1402
COPX,Global X Copper Miners,2018-04-05,true,N/A,1403
COR,CoreSite Realty Corporation,2018-04-05,true,cs,1404
CORE,Core-Mark Holding Company Inc.,2018-04-05,true,cs,1406
CORI,Corium International Inc.,2018-04-05,true,cs,8359
CORN,Teucrium Corn Fund ETV,2018-04-05,true,et,1407
CORP,Pimco Investment Grade Corporate Bond Index Exchange-Traded Fund,2018-04-05,true,et,1408
CORR,CorEnergy Infrastructure Trust Inc.,2018-04-05,true,cs,1409
CORR-A,CorEnergy Infrastructure Trust Inc. Depositary Shares Series A,2018-04-05,true,ps,9780
CORT,Corcept Therapeutics Incorporated,2018-04-05,true,cs,1410
COST,Costco Wholesale Corporation,2018-04-05,true,cs,1412
COT,Cott Corporation,2018-04-05,true,cs,1413
COTV,Cotiviti Holdings Inc.,2018-04-05,true,cs,11378
COTY,Coty Inc. Class A,2018-04-05,true,cs,1414
COUP,Coupa Software Incorporated,2018-04-05,true,cs,11803
COW,iPath Bloomberg Livestock Total Return Sub-Index ETN,2018-04-05,true,et,1417
COWB,iPathA Series B Bloomberg Livestock Subindex Total Return ETN,2018-04-05,true,N/A,14044
COWN,Cowen Inc.,2018-04-05,true,cs,1418
COWNZ,Cowen Inc. 7.35% Senior Notes Due 2027,2018-04-05,true,N/A,13923
COWZ,Pacer US Cash Cows 100,2018-04-05,true,N/A,12202
CP,Canadian Pacific Railway Limited,2018-04-05,true,cs,1420
CPA,Copa Holdings S.A. Class A,2018-04-05,true,cs,1421
CPAC,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five),2018-04-05,true,cs,1422
CPAH,CounterPath Corporation,2018-04-05,true,cs,1423
CPB,Campbell Soup Company,2018-04-05,true,cs,1424
CPE,Callon Petroleum Company,2018-04-05,true,cs,1425
CPE-A,Callon Petroleum Company Preferred Shares Series A 10%,2018-04-05,true,ps,1426
CPER,United States Copper Index Fund ETV,2018-04-05,true,et,1427
CPF,Central Pacific Financial Corp New,2018-04-05,true,cs,1428
CPG,Crescent Point Energy Corporation (Canada),2018-04-05,true,cs,8221
CPHC,Canterbury Park Holding Corporation,2018-04-05,true,cs,11572
CPHI,China Pharma Holdings Inc.,2018-04-05,true,cs,1432
CPI,IQ Real Return,2018-04-05,true,et,1433
CPIX,Cumberland Pharmaceuticals Inc.,2018-04-05,true,cs,1434
CPK,Chesapeake Utilities Corporation,2018-04-05,true,cs,1435
CPL,CPFL Energia S.A. American Depositary Shares,2018-04-05,true,cs,1436
CPLA,Capella Education Company,2018-04-05,true,cs,1437
CPLP,Capital Product Partners L.P.,2018-04-05,true,cs,1438
CPRT,Copart Inc.,2018-04-05,true,cs,1440
CPRX,Catalyst Pharmaceuticals Inc.,2018-04-05,true,cs,1441
CPS,Cooper-Standard Holdings Inc.,2018-04-05,true,cs,8020
CPSH,CPS Technologies Corp.,2018-04-05,true,cs,9663
CPSI,Computer Programs and Systems Inc.,2018-04-05,true,cs,1442
CPSS,Consumer Portfolio Services Inc.,2018-04-05,true,cs,1444
CPST,Capstone Turbine Corporation,2018-04-05,true,cs,1445
CPT,Camden Property Trust,2018-04-05,true,cs,1446
CPTA,Capitala Finance Corp.,2018-04-05,true,cs,1447
CPTAG,Capitala Finance Corp. 5.75% Convertible Notes Due 2022,2018-04-05,true,N/A,12977
CPTAL,Capitala Finance Corp. 6% Notes Due 2022,2018-04-05,true,N/A,12949
CQH,Cheniere Energy Partners LP Holdings LLC,2018-04-05,true,cs,8151
CQP,Cheniere Energy Partners LP,2018-04-05,true,cs,1450
CQQQ,Guggenheim China Technology,2018-04-05,true,et,1451
CR,Crane Company,2018-04-05,true,cs,1452
CRAI,CRA InternationalInc.,2018-04-05,true,cs,1453
CRAK,VanEck Vectors Oil Refiners,2018-04-05,true,N/A,10412
CRAY,Cray Inc,2018-04-05,true,cs,1454
CRBN,iShares MSCI ACWI Low Carbon Target,2018-04-05,true,N/A,9559
CRBP,Corbus Pharmaceuticals Holdings Inc.,2018-04-05,true,cs,9920
CRC,California Resources Corporation,2018-04-05,true,cs,9351
CRCM,Care.com Inc.,2018-04-05,true,cs,8211
CRD.A,Crawford & Company,2018-04-05,true,cs,1456
CRD.B,Crawford & Company,2018-04-05,true,cs,1457
CRED,iShares U.S. Credit Bond ETF,2018-04-05,true,et,1181
CREE,Cree Inc.,2018-04-05,true,cs,1460
CREG,China Recycling Energy Corporation,2018-04-05,true,cs,1461
CRESY,Cresud S.A.C.I.F. y A. American Depositary Shares each representing ten shares of Common Stock,2018-04-05,true,cs,1462
CRF,Cornerstone Total Return Fund Inc. (The),2018-04-05,true,cs,1463
CRH,CRH PLC American Depositary Shares,2018-04-05,true,cs,1464
CRHM,CRH Medical Corporation of Beneficial Interest,2018-04-05,true,cs,10483
CRI,Carter's Inc.,2018-04-05,true,cs,1465
CRIS,Curis Inc.,2018-04-05,true,cs,1466
CRK,Comstock Resources Inc.,2018-04-05,true,cs,1467
CRL,Charles River Laboratories International Inc.,2018-04-05,true,cs,1468
CRM,Salesforce.com Inc,2018-04-05,true,cs,1469
CRMD,CorMedix Inc,2018-04-05,true,cs,1472
CRME,Cardiome Pharma Corporation,2018-04-05,true,cs,1473
CRMT,America's Car-Mart Inc.,2018-04-05,true,cs,1474
CRNT,Ceragon Networks Ltd.,2018-04-05,true,cs,1475
CROC,ProShares UltraShort Australian Dollar,2018-04-05,true,et,1476
CRON,Cronos Group Inc.,2018-04-05,true,cs,14203
CROP,IQ Global Agribusiness Small Cap,2018-04-05,true,et,1477
CROX,Crocs Inc.,2018-04-05,true,cs,1478
CRR,Carbo Ceramics Inc.,2018-04-05,true,cs,1479
CRS,Carpenter Technology Corporation,2018-04-05,true,cs,1482
CRSP,CRISPR Therapeutics AG,2018-04-05,true,cs,11934
CRT,Cross Timbers Royalty Trust,2018-04-05,true,cs,1484
CRTO,Criteo S.A.,2018-04-05,true,cs,8059
CRUS,Cirrus Logic Inc.,2018-04-05,true,cs,1487
CRUSC,Calvert Management Series,2018-04-05,false,N/A,14002
CRVL,CorVel Corp.,2018-04-05,true,cs,1489
CRVS,Corvus Pharmaceuticals Inc.,2018-04-05,true,cs,10995
CRWS,Crown Crafts Inc.,2018-04-05,true,cs,1492
CRY,CryoLife Inc.,2018-04-05,true,cs,1493
CRZO,Carrizo Oil & Gas Inc.,2018-04-05,true,cs,1494
CS,Credit Suisse Group American Depositary Shares,2018-04-05,true,cs,1495
CSA,VictoryShares US Small Cap Volatility Wtd ETF,2018-04-05,true,N/A,10271
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,2018-04-05,true,N/A,10272
CSBR,Champions Oncology Inc.,2018-04-05,true,cs,10434
CSCO,Cisco Systems Inc.,2018-04-05,true,cs,1500
CSD,Guggenheim S&P Spin-Off,2018-04-05,true,et,1502
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,2018-04-05,true,N/A,9110
CSFL,CenterState Bank Corporation,2018-04-05,true,cs,1504
CSGP,CoStar Group Inc.,2018-04-05,true,cs,1507
CSGS,CSG Systems International Inc.,2018-04-05,true,cs,1508
CSII,Cardiovascular Systems Inc.,2018-04-05,true,cs,1511
CSIQ,Canadian Solar Inc.,2018-04-05,true,cs,1512
CSJ,iShares 1-3 Year Credit Bond ETF,2018-04-05,true,et,1513
CSL,Carlisle Companies Incorporated,2018-04-05,true,cs,1514
CSLT,Castlight Health Inc. Class B,2018-04-05,true,cs,8282
CSM,ProShares Large Cap Core Plus,2018-04-05,true,et,1516
CSML,IQ Chaikin U.S. Small Cap ETF,2018-04-05,true,N/A,12918
CSOD,Cornerstone OnDemand Inc.,2018-04-05,true,cs,1520
CSPI,CSP Inc.,2018-04-05,true,cs,1522
CSQ,Calamos Strategic Total Return Fund,2018-04-05,true,cs,1523
CSS,CSS Industries Inc.,2018-04-05,true,cs,1525
CSSE,Chicken Soup for the Soul Entertainment Inc.,2018-04-05,true,cs,13279
CSTE,Caesarstone Ltd.,2018-04-05,true,cs,1527
CSTM,Constellium N.V.,2018-04-05,true,cs,1528
CSTR,CapStar Financial Holdings Inc.,2018-04-05,true,cs,11768
CSU,Capital Senior Living Corporation,2018-04-05,true,cs,1529
CSV,Carriage Services Inc.,2018-04-05,true,cs,1531
CSWC,Capital Southwest Corporation,2018-04-05,true,cs,1532
CSWCL,Capital Southwest Corporation 5.95% Notes due 2022,2018-04-05,true,N/A,13915
CSWI,CSW Industrials Inc.,2018-04-05,true,cs,10515
CSX,CSX Corporation,2018-04-05,true,cs,1533
CTAA,,2018-04-05,true,N/A,11049
CTAS,Cintas Corporation,2018-04-05,true,cs,1534
CTB,Cooper Tire & Rubber Company,2018-04-05,true,cs,1535
CTBB,Qwest Corporation 6.5% Notes due 2056,2018-04-05,true,N/A,11706
CTBI,Community Trust Bancorp Inc.,2018-04-05,true,cs,1536
CTDD,Qwest Corporation 6.75% Notes due 2057,2018-04-05,true,N/A,12834
CTEK,CynergisTek Inc.,2018-04-05,true,cs,12388
CTG,Computer Task Group Incorporated,2018-04-05,true,cs,1542
CTHR,Charles & Colvard Ltd.,2018-04-05,true,cs,1543
CTIB,CTI Industries Corporation,2018-04-05,true,cs,1544
CTIC,CTI BioPharma Corp.,2018-04-05,true,cs,14092
CTL,CenturyLink Inc.,2018-04-05,true,cs,1546
CTLT,Catalent Inc.,2018-04-05,true,cs,8543
CTMX,CytomX Therapeutics Inc.,2018-04-05,true,cs,10460
CTNN,iPath Pure Beta Cotton ETN,2018-04-05,true,et,1547
CTO,Consolidated-Tomoka Land Co.,2018-04-05,true,cs,1548
CTR,ClearBridge Energy MLP Total Return Fund Inc.,2018-04-05,true,cs,1551
CTRE,CareTrust REIT Inc.,2018-04-05,true,cs,8624
CTRL,Control4 Corporation,2018-04-05,true,cs,1552
CTRN,Citi Trends Inc.,2018-04-05,true,cs,1553
CTRP,Ctrip.com International Ltd.,2018-04-05,true,cs,1554
CTRV,ContraVir Pharmaceuticals Inc,2018-04-05,true,cs,9779
CTS,CTS Corporation,2018-04-05,true,cs,1556
CTSH,Cognizant Technology Solutions Corporation,2018-04-05,true,cs,1557
CTSO,CytoSorbents Corporation,2018-04-05,true,cs,9614
CTT,CatchMark Timber Trust Inc. Class A,2018-04-05,true,cs,7805
